order_id,line_no,order_ts_utc,client_id,client_id_orig,customer_email,sku,product_name,size,quantity,unit_price_ngn,line_gross_ngn,discount_code,shipping_country,payment_method,sales_channel,order_status,dq_flags
ORD507508,1,2023-11-04T01:50:44Z,XT-01225,Not applicable,third.mainland.bank.plc@outlook.com,XT-HOO-005,Harmattan Drop Hoodie,Unknown,12,56200.0,674400.0,Not applicable,Nigeria,Flutterwave,Pop-up,Delivered,No issues
ORD507509,1,2023-11-04T17:22:33Z,XT-01231,Not applicable,ember.media@yahoo.com,XT-TOT-008,Lagos Nights Tote Bag,Unknown,1,8800.0,8800.0,LAGOS10,Canada,Cash,Unknown,Returned,No issues
ORD507509,2,2023-11-04T17:22:33Z,XT-01231,Not applicable,Unknown,XT-LIM-011,Lagos Nights Limited Print,XL,12,0.0,0.0,LAGOS10,Nigeria,POS,Website,Returned,No issues
ORD507510,1,2023-11-04T14:22:51Z,Guest,Not applicable,guest11303@mail.com,XT-STI-044,Behind The Lens Sticker Pack,XL,1,3800.0,3800.0,Not applicable,Nigeria,Flutterwave,Website,Delivered,No issues
ORD507510,2,2023-11-04T14:22:51Z,Guest,Not applicable,Unknown,XT-LIM-036,Anniversary ’05 Limited Print,S,1,62600.0,62600.0,Not applicable,Canada,POS,Instagram,Delivered,No issues
ORD507511,1,2023-11-04T17:23:41Z,Guest,Not applicable,guest11545@mail.com,XT-LEN-024,Golden Hour Lens Cloth,M,2,4400.0,8800.0,Not applicable,United Kingdom,PayPal,Website,Delivered,No issues
ORD507512,1,2023-11-04T05:30:25Z,XT-00342,Not applicable,palmwine.brands@yahoo.com,XT-TOT-023,Golden Hour Tote Bag,L,1,13200.0,13200.0,LAGOS10,Nigeria,Stripe,Website,Returned,No issues
ORD507512,2,2023-11-04T05:30:25Z,XT-00342,Not applicable,palmwine.brands@yahoo.com,XT-POS-027,Studio Basics Poster A2,M,1,11900.0,11900.0,LAGOS10,Nigeria,PayPal,Pop-up,Returned,product_name_did_not_match_sku
ORD507513,1,2023-11-04T13:30:06Z,Guest,Not applicable,guest9074@mail.com,XT-LEN-034,Anniversary ’05 Lens Cloth,Unknown,1,4400.0,4400.0,DROP15,United Kingdom,Stripe,Unknown,Pending,product_name_did_not_match_sku
ORD507513,2,2023-11-04T13:30:06Z,Guest,Not applicable,guest11263@mail.com,XT-STI-026,Golden Hour Sticker Pack,XXL,1,4900.0,4900.0,DROP15,Unknown,Unknown,Website,Pending,No issues
ORD507514,1,2023-11-04T04:17:07Z,Guest,Not applicable,guest13811@mail.com,XT-HOO-005,Harmattan Drop Hoodie,M,1,56200.0,56200.0,Not applicable,Canada,Stripe,Website,Shipped,No issues
ORD507515,1,2023-11-04T06:43:21Z,XT-01227,Not applicable,marcus.chen@gmail.com,XT-HOO-025,Golden Hour Hoodie,M,1,49300.0,49300.0,FREESHIP,United Kingdom,Bank Transfer,Instagram,Delivered,No issues
ORD507515,2,2023-11-04T06:43:21Z,XT-01227,XT-09711,marcus.chen@gmail.com,XT-CAP-043,Behind The Lens Cap,L,1,15500.0,15500.0,FREESHIP,Kenya,Flutterwave,Website,Delivered,client_id_repaired_from_same_order
ORD507515,3,2023-11-04T06:43:21Z,XT-01227,Not applicable,marcus.chen@gmail.com,XT-LEN-001,Harmattan Drop Lens Cloth,Unknown,1,5300.0,5300.0,FREESHIP,Canada,POS,Instagram,Delivered,No issues
ORD507516,1,2023-11-04T14:36:22Z,XT-01733,Not applicable,palmwine.ltd@company.ng,XT-LEN-024,Golden Hour Lens Cloth,S,2,4400.0,8800.0,STUDENT5,South Africa,Flutterwave,Wholesale,Delivered,No issues
ORD507516,2,2023-11-04T14:36:22Z,XT-01733,Not applicable,palmwine.ltd@company.ng,XT-HOO-025,Golden Hour Hoodie,XXL,1,49300.0,49300.0,STUDENT5,United States,Bank Transfer,Pop-up,Delivered,No issues
ORD507517,1,2023-11-04T09:30:56Z,XT-01785,Not applicable,bola.okafor@mail.com,XT-TEE-040,Behind The Lens Tee,S,1,23700.0,23700.0,Not applicable,Kenya,PayPal,Website,Cancelled,No issues
ORD507518,1,2023-11-04T11:30:29Z,Guest,Not applicable,guest10969@mail.com,XT-STI-033,Anniversary ’05 Sticker Pack,Unknown,1,4700.0,4700.0,LAGOS10,United Kingdom,Flutterwave,Pop-up,Fulfilled,No issues
ORD507519,1,2023-11-04T07:29:46Z,Guest,Not applicable,guest3642@mail.com,XT-HOO-009,Lagos Nights Hoodie,One Size,1,51100.0,51100.0,LAGOS10,Nigeria,Flutterwave,Instagram,Returned,No issues
ORD507519,2,2023-11-04T07:29:46Z,Guest,Not applicable,guest89595@mail.com,XT-POS-015,35mm Club Poster A2,One Size,1,13000.0,13000.0,LAGOS10,United Kingdom,Paystack,Website,Returned,No issues
ORD507520,1,2023-11-04T07:03:21Z,Guest,Not applicable,guest63696@mail.com,XT-POS-027,Studio Basics Poster A2,M,12,11900.0,142800.0,LAGOS10,Nigeria,POS,Pop-up,Cancelled,No issues
ORD507521,1,2023-11-04T02:32:33Z,XT-01859,Not applicable,northline.foods@mail.com,XT-POS-015,35mm Club Poster A2,L,2,13000.0,26000.0,DROP15,United States,Paystack,Website,Cancelled,No issues
ORD507522,1,2023-11-04T05:04:05Z,Guest,Not applicable,guest56342@mail.com,XT-MUG-041,Behind The Lens Mug,Unknown,1,8400.0,8400.0,STUDENT5,United Kingdom,Paystack,Wholesale,Pending,No issues
ORD507523,1,2023-11-04T09:39:50Z,XT-00933,Not applicable,marcus.kim@mail.com,XT-STI-026,Golden Hour Sticker Pack,Unknown,1,4900.0,4900.0,XTRIM20,United States,Flutterwave,Website,Delivered,No issues
ORD507523,2,2023-11-04T09:39:50Z,XT-00933,Not applicable,marcus.kim@mail.com,XT-OVE-042,Behind The Lens Oversized Tee,L,1,23200.0,23200.0,XTRIM20,United States,Flutterwave,Pop-up,Delivered,No issues
ORD507524,1,2023-11-04T20:12:12Z,Guest,Not applicable,guest76752@mail.com,XT-LIM-036,Anniversary ’05 Limited Print,M,1,62600.0,62600.0,Not applicable,Nigeria,Stripe,Pop-up,Returned,No issues
ORD507525,1,2023-11-04T16:33:15Z,XT-01299,Not applicable,sahara.records@company.ng,XT-HOO-014,35mm Club Hoodie,S,1,58700.0,58700.0,BLACKFRI,Nigeria,POS,Pop-up,Pending,No issues
ORD507525,2,2023-11-04T16:33:15Z,XT-01299,Not applicable,sahara.records@company.ng,XT-POS-006,Harmattan Drop Poster A2,One Size,1,13800.0,13800.0,BLACKFRI,Nigeria,PayPal,Instagram,Pending,No issues
ORD507525,3,2023-11-04T16:33:15Z,XT-01299,Not applicable,sahara.records@company.ng,XT-MUG-041,Behind The Lens Mug,One Size,1,8400.0,8400.0,BLACKFRI,United States,Stripe,Pop-up,Pending,No issues
ORD507526,1,2023-11-04T15:16:40Z,Guest,Not applicable,guest52158@mail.com,XT-TOT-023,Golden Hour Tote Bag,M,1,13200.0,13200.0,LAGOS10,South Africa,Paystack,Instagram,Returned,No issues
ORD507527,1,2023-11-04T05:58:11Z,XT-01157,Not applicable,renee.eze@mail.com,XT-HOO-014,35mm Club Hoodie,XXL,1,58700.0,58700.0,LAGOS10,United States,Paystack,Pop-up,Delivered,No issues
ORD507527,2,2023-11-04T05:58:11Z,XT-01157,Not applicable,renee.eze@mail.com,XT-POS-015,35mm Club Poster A2,XL,1,13000.0,13000.0,LAGOS10,Nigeria,Flutterwave,Instagram,Delivered,No issues
ORD507528,1,2023-11-04T14:58:56Z,XT-01098,Not applicable,radiant.studios@outlook.com,XT-STI-010,Lagos Nights Sticker Pack,S,1,4200.0,4200.0,DROP15,United States,Cash,Website,Fulfilled,No issues
ORD507529,1,2023-11-04T12:55:29Z,Guest,Not applicable,guest52749@mail.com,XT-STI-032,Studio Basics Sticker Pack,Unknown,1,2300.0,2300.0,Not applicable,Ghana,Unknown,Wholesale,Returned,No issues
ORD507530,1,2023-11-04T03:24:21Z,Guest,Not applicable,guest23003@mail.com,XT-HOO-029,Studio Basics Hoodie,XL,1,53700.0,53700.0,Not applicable,Nigeria,Flutterwave,Pop-up,Delivered,No issues
ORD507531,1,2023-11-05T22:09:07Z,Guest,Not applicable,guest32703@mail.com,XT-LIM-036,Anniversary ’05 Limited Print,S,1,62600.0,62600.0,Not applicable,Nigeria,PayPal,Website,Pending,No issues
ORD507532,1,2023-11-05T18:46:56Z,XT-00134,Not applicable,marcus.olawale@company.ng,XT-CAP-031,Studio Basics Cap,One Size,1,15800.0,15800.0,FREESHIP,Kenya,Paystack,Pop-up,Delivered,No issues
ORD507533,1,2023-11-05T04:34:04Z,XT-01288,Not applicable,kraft.foods@gmail.com,XT-LIM-045,Behind The Lens Limited Print,XXL,2,81800.0,163600.0,DROP15,Nigeria,Unknown,Website,Cancelled,No issues
ORD507534,1,2023-11-05T09:21:48Z,XT-00805,Not applicable,siobhan.abiola@yahoo.com,XT-STI-033,Anniversary ’05 Sticker Pack,One Size,1,4700.0,4700.0,Not applicable,United States,Flutterwave,Pop-up,Delivered,No issues
ORD507535,1,2023-11-05T12:05:38Z,XT-00284,Not applicable,elena.okafor@company.ng,XT-LEN-024,Golden Hour Lens Cloth,XXL,2,4400.0,8800.0,Not applicable,Kenya,Stripe,Wholesale,Pending,No issues
ORD507535,2,2023-11-05T12:05:38Z,XT-00284,Not applicable,elena.okafor@company.ng,XT-TEE-040,Behind The Lens Tee,S,1,23700.0,23700.0,Not applicable,United Kingdom,POS,Pop-up,Pending,No issues
ORD507536,1,2023-11-05T22:41:48Z,XT-00934,Not applicable,tunde.muller@yahoo.com,XT-STI-013,35mm Club Sticker Pack,S,1,2500.0,2500.0,LAGOS10,United Kingdom,Bank Transfer,Pop-up,Cancelled,No issues
ORD507537,1,2023-11-05T10:02:44Z,XT-00697,Not applicable,ember.holdings@mail.com,XT-STI-044,Behind The Lens Sticker Pack,Unknown,1,3800.0,3800.0,DROP15,Nigeria,Paystack,Instagram,Shipped,No issues
ORD507538,1,2023-11-05T06:40:23Z,Guest,Not applicable,guest65331@mail.com,XT-MUG-003,Harmattan Drop Mug,XL,1,10300.0,10300.0,Not applicable,United States,Flutterwave,Pop-up,Pending,No issues
ORD507539,1,2023-11-05T15:04:52Z,Guest,Not applicable,guest94400@mail.com,XT-MUG-018,35mm Club Mug,L,2,7600.0,15200.0,Not applicable,United States,Unknown,Website,Delivered,No issues
ORD507540,1,2023-11-05T20:28:49Z,XT-01329,Not applicable,femi.oyelaran@outlook.com,XT-CAP-043,Behind The Lens Cap,M,1,15500.0,15500.0,Not applicable,United Kingdom,Bank Transfer,Wholesale,Cancelled,No issues
ORD507541,1,2023-11-05T21:00:14Z,Guest,Not applicable,guest41212@mail.com,XT-LEN-024,Golden Hour Lens Cloth,XXL,1,4400.0,4400.0,Not applicable,Unknown,PayPal,Pop-up,Cancelled,No issues
ORD507541,2,2023-11-05T21:00:14Z,Guest,Not applicable,guest11628@mail.com,XT-CAP-016,35mm Club Cap,Unknown,1,17000.0,17000.0,Not applicable,Canada,Bank Transfer,Wholesale,Cancelled,No issues
ORD507542,1,2023-11-05T21:34:31Z,XT-00315,Not applicable,zenith.holdings@outlook.com,XT-OVE-042,Behind The Lens Oversized Tee,S,1,23200.0,23200.0,Not applicable,United States,Paystack,Pop-up,Returned,No issues
ORD507543,1,2023-11-05T16:48:19Z,XT-00058,Not applicable,temitope.mohammed@company.ng,XT-HOO-029,Studio Basics Hoodie,S,1,53700.0,53700.0,LAGOS10,South Africa,Stripe,Website,Cancelled,No issues
ORD507544,1,2023-11-05T06:53:33Z,Guest,Not applicable,guest93270@mail.com,XT-TEE-040,Behind The Lens Tee,S,1,23700.0,23700.0,Not applicable,United States,Flutterwave,Instagram,Shipped,No issues
ORD507545,1,2023-11-05T22:26:49Z,Guest,Not applicable,guest20765@mail.com,XT-TOT-004,Harmattan Drop Tote Bag,One Size,2,12000.0,24000.0,BLACKFRI,United States,Paystack,Pop-up,Shipped,No issues
ORD507546,1,2023-11-05T04:14:39Z,XT-01269,Not applicable,ember.media@company.ng,XT-LIM-021,Golden Hour Limited Print,L,1,111600.0,111600.0,Not applicable,United States,Flutterwave,Wholesale,Delivered,No issues
ORD507547,1,2023-11-05T03:08:55Z,XT-00665,Not applicable,novo.media@mail.com,XT-LEN-039,Behind The Lens Lens Cloth,One Size,2,6000.0,12000.0,BLACKFRI,Nigeria,Bank Transfer,Pop-up,Cancelled,No issues
ORD507548,1,2023-11-05T15:23:26Z,Guest,Not applicable,guest30658@mail.com,XT-OVE-042,Behind The Lens Oversized Tee,Unknown,1,23200.0,23200.0,Not applicable,Nigeria,Cash,Pop-up,Pending,No issues
ORD507549,1,2023-11-05T16:46:58Z,XT-00293,Not applicable,cassava.ltd@company.ng,XT-LEN-039,Behind The Lens Lens Cloth,S,1,6000.0,6000.0,Not applicable,Ghana,Paystack,Instagram,Cancelled,No issues
ORD507550,1,2023-11-05T18:16:20Z,Guest,Not applicable,guest98862@mail.com,XT-LEN-028,Studio Basics Lens Cloth,S,1,5500.0,5500.0,LAGOS10,United States,Cash,Instagram,Returned,product_name_did_not_match_sku
ORD507551,1,2023-11-05T05:47:40Z,Guest,Not applicable,guest92259@mail.com,XT-TEE-040,Behind The Lens Tee,Unknown,1,23700.0,23700.0,BLACKFRI,Ghana,POS,Website,Delivered,No issues
ORD507551,2,2023-11-05T05:47:40Z,Guest,Not applicable,guest86886@mail.com,XT-POS-015,35mm Club Poster A2,S,2,13000.0,26000.0,BLACKFRI,Kenya,Cash,Website,Delivered,product_name_did_not_match_sku
ORD507552,1,2023-11-05T14:46:52Z,Guest,Not applicable,guest80524@mail.com,XT-LEN-001,Harmattan Drop Lens Cloth,XXL,1,5300.0,5300.0,Not applicable,Ghana,POS,Pop-up,Returned,No issues
ORD507552,2,2023-11-05T14:46:52Z,Guest,Not applicable,guest84839@mail.com,XT-CAP-031,Studio Basics Cap,M,1,15800.0,15800.0,Not applicable,Nigeria,Bank Transfer,Pop-up,Returned,No issues
ORD507553,1,2023-11-05T18:12:56Z,XT-01643,Not applicable,kraft.studios@mail.com,XT-OVE-012,35mm Club Oversized Tee,L,2,31300.0,62600.0,LAGOS10,United States,Flutterwave,Instagram,Shipped,No issues
ORD507554,1,2023-11-05T02:01:34Z,Guest,Not applicable,guest26508@mail.com,XT-LEN-001,Harmattan Drop Lens Cloth,XXL,1,5300.0,5300.0,STUDENT5,Nigeria,Paystack,Website,Shipped,No issues
ORD507555,1,2023-11-05T06:49:01Z,Guest,Not applicable,guest31558@mail.com,XT-TEE-017,35mm Club Tee,One Size,2,22900.0,45800.0,Not applicable,United States,Bank Transfer,Pop-up,Delivered,No issues
ORD507556,1,2023-11-05T07:19:00Z,XT-01379,Not applicable,ifeanyi.smith@yahoo.com,XT-STI-026,Golden Hour Sticker Pack,Unknown,1,4900.0,4900.0,LAGOS10,Ghana,Paystack,Pop-up,Cancelled,No issues
ORD507557,1,2023-11-05T05:45:11Z,XT-00861,Not applicable,blue.ivy.studios@company.ng,XT-STI-013,35mm Club Sticker Pack,One Size,1,2500.0,2500.0,FREESHIP,Nigeria,Unknown,Instagram,Fulfilled,No issues
ORD507558,1,2023-11-05T02:45:21Z,Guest,Not applicable,guest48439@mail.com,XT-LEN-034,Anniversary ’05 Lens Cloth,M,1,4400.0,4400.0,XTRIM20,Unknown,Bank Transfer,Website,Returned,No issues
ORD507559,1,2023-11-05T17:24:43Z,Guest,Not applicable,guest21893@mail.com,XT-STI-013,35mm Club Sticker Pack,XXL,1,2500.0,2500.0,FREESHIP,United States,Paystack,Website,Pending,No issues
ORD507560,1,2023-11-05T09:38:26Z,XT-01343,Not applicable,andre.abiola@company.ng,XT-TEE-040,Behind The Lens Tee,XL,2,23700.0,47400.0,Not applicable,Nigeria,Cash,Pop-up,Delivered,No issues
ORD507561,1,2023-11-05T09:03:16Z,Guest,Not applicable,guest85398@mail.com,XT-STI-044,Behind The Lens Sticker Pack,XL,1,3800.0,3800.0,LAGOS10,Nigeria,Flutterwave,Pop-up,Cancelled,product_name_did_not_match_sku
ORD507561,2,2023-11-05T09:03:16Z,Guest,Not applicable,guest9834@mail.com,XT-LIM-021,Golden Hour Limited Print,L,1,111600.0,111600.0,LAGOS10,Nigeria,Cash,Instagram,Cancelled,No issues
ORD507562,1,2023-11-05T17:16:22Z,Guest,Not applicable,guest74877@mail.com,XT-CAP-043,Behind The Lens Cap,XXL,2,15500.0,31000.0,STUDENT5,United Kingdom,Bank Transfer,Pop-up,Returned,No issues
ORD507563,1,2023-11-05T09:56:17Z,Guest,Not applicable,guest56866@mail.com,XT-CAP-007,Lagos Nights Cap,S,1,15000.0,15000.0,STUDENT5,United States,Cash,Pop-up,Shipped,No issues
ORD507564,1,2023-11-05T08:02:49Z,Guest,Not applicable,guest17468@mail.com,XT-TEE-038,Anniversary ’05 Tee,S,1,20200.0,20200.0,LAGOS10,United Kingdom,PayPal,Pop-up,Shipped,No issues
ORD507565,1,2023-11-05T06:31:24Z,Guest,Not applicable,guest69695@mail.com,XT-HOO-037,Anniversary ’05 Hoodie,XXL,3,39200.0,117600.0,Not applicable,United Kingdom,Bank Transfer,Unknown,Fulfilled,No issues
ORD507565,2,2023-11-05T06:31:24Z,Guest,Not applicable,Unknown,XT-POS-027,Studio Basics Poster A2,S,2,11900.0,23800.0,Not applicable,Ghana,Bank Transfer,Instagram,Fulfilled,No issues
ORD507566,1,2023-11-05T10:46:41Z,XT-00937,Not applicable,anchor.ltd@mail.com,XT-CAP-016,35mm Club Cap,S,1,17000.0,17000.0,XTRIM20,Nigeria,Flutterwave,Instagram,Pending,No issues
ORD507567,1,2023-11-05T17:01:43Z,Guest,Not applicable,guest482@mail.com,XT-STI-010,Lagos Nights Sticker Pack,One Size,1,4200.0,4200.0,Not applicable,South Africa,Bank Transfer,Pop-up,Shipped,No issues
ORD507568,1,2023-11-05T14:11:10Z,XT-01421,Not applicable,third.mainland.bank.plc@company.ng,XT-LIM-002,Harmattan Drop Limited Print,L,2,130000.0,260000.0,LAGOS10,United Kingdom,Stripe,Instagram,Delivered,No issues
ORD507569,1,2023-11-05T23:48:06Z,Guest,Not applicable,guest99146@mail.com,XT-HOO-025,Golden Hour Hoodie,XL,1,49300.0,49300.0,LAGOS10,United Kingdom,PayPal,Instagram,Pending,No issues
ORD507570,1,2023-11-05T02:30:45Z,XT-01245,Not applicable,ifeanyi.balogun@outlook.com,XT-LEN-034,Anniversary ’05 Lens Cloth,One Size,1,4400.0,4400.0,Not applicable,Kenya,POS,Instagram,Shipped,No issues
ORD507571,1,2023-11-05T12:24:44Z,Guest,Not applicable,guest47418@mail.com,XT-OVE-012,35mm Club Oversized Tee,One Size,1,31300.0,31300.0,Not applicable,South Africa,Bank Transfer,Pop-up,Delivered,No issues
ORD507572,1,2023-11-05T18:07:00Z,Guest,Not applicable,guest8006@mail.com,XT-TEE-040,Behind The Lens Tee,One Size,1,23700.0,23700.0,BLACKFRI,Unknown,Stripe,Instagram,Returned,product_name_did_not_match_sku
ORD507573,1,2023-11-05T16:45:08Z,XT-00798,Not applicable,musa.ibrahim@outlook.com,XT-LIM-011,Lagos Nights Limited Print,Unknown,1,66000.0,66000.0,BLACKFRI,United States,Bank Transfer,Instagram,Cancelled,No issues
ORD507574,1,2023-11-05T04:24:57Z,Guest,Not applicable,guest18162@mail.com,XT-LEN-028,Studio Basics Lens Cloth,One Size,1,5500.0,5500.0,LAGOS10,Kenya,Bank Transfer,Instagram,Delivered,No issues
ORD507575,1,2023-11-05T23:54:39Z,XT-01741,Not applicable,radiant.brands@gmail.com,XT-TOT-023,Golden Hour Tote Bag,M,1,13200.0,13200.0,LAGOS10,Unknown,POS,Instagram,Delivered,No issues
ORD507576,1,2023-11-05T12:37:57Z,Guest,Not applicable,guest28630@mail.com,XT-STI-026,Golden Hour Sticker Pack,M,1,4900.0,4900.0,DROP15,Canada,PayPal,Website,Returned,No issues
ORD507577,1,2023-11-05T01:41:22Z,XT-00486,Not applicable,mango.telecom@yahoo.com,XT-MUG-018,35mm Club Mug,S,1,7600.0,7600.0,FREESHIP,Canada,Flutterwave,Instagram,Returned,No issues
ORD507578,1,2023-11-06T18:16:11Z,XT-01899,Not applicable,segun.adeyemi@gmail.com,XT-OVE-042,Behind The Lens Oversized Tee,XL,1,23200.0,23200.0,DROP15,United States,Paystack,Website,Returned,No issues
ORD507578,2,2023-11-06T18:16:11Z,XT-01899,Not applicable,segun.adeyemi@gmail.com,XT-OVE-042,Behind The Lens Oversized Tee,One Size,1,23200.0,23200.0,DROP15,United Kingdom,Bank Transfer,Website,Returned,No issues
ORD507578,3,2023-11-06T18:16:11Z,XT-01899,Not applicable,segun.adeyemi@gmail.com,XT-CAP-031,Studio Basics Cap,XL,1,15800.0,15800.0,DROP15,Ghana,Bank Transfer,Website,Returned,product_name_did_not_match_sku
ORD507578,4,2023-11-06T18:16:11Z,XT-01899,Not applicable,segun.adeyemi@gmail.com,XT-TOT-008,Lagos Nights Tote Bag,One Size,1,8800.0,8800.0,DROP15,Ghana,Flutterwave,Website,Returned,No issues
ORD507579,1,2023-11-06T03:20:17Z,Guest,Not applicable,Unknown,XT-OVE-012,35mm Club Oversized Tee,One Size,1,31300.0,31300.0,Not applicable,South Africa,Unknown,Website,Delivered,No issues
ORD507580,1,2023-11-06T14:16:13Z,Guest,Not applicable,guest62192@mail.com,XT-TEE-038,Anniversary ’05 Tee,S,1,20200.0,20200.0,LAGOS10,Canada,Paystack,Pop-up,Cancelled,No issues
ORD507580,2,2023-11-06T14:16:13Z,Guest,Not applicable,guest57826@mail.com,XT-LEN-034,Anniversary ’05 Lens Cloth,M,1,4400.0,4400.0,LAGOS10,Unknown,Flutterwave,Instagram,Cancelled,No issues
ORD507581,1,2023-11-06T07:05:02Z,Guest,Not applicable,guest11284@mail.com,XT-STI-044,Behind The Lens Sticker Pack,L,1,3800.0,3800.0,Not applicable,United Kingdom,Cash,Instagram,Pending,No issues
ORD507582,1,2023-11-06T09:51:02Z,XT-00143,Not applicable,Unknown,XT-TEE-017,35mm Club Tee,S,1,22900.0,22900.0,Not applicable,United Kingdom,Flutterwave,Instagram,Shipped,No issues
ORD507584,1,2023-11-06T18:52:08Z,Guest,Not applicable,guest97712@mail.com,XT-CAP-031,Studio Basics Cap,XL,1,15800.0,15800.0,Not applicable,Nigeria,PayPal,Pop-up,Returned,No issues
ORD507584,2,2023-11-06T18:52:08Z,Guest,Not applicable,guest61430@mail.com,XT-TEE-022,Golden Hour Tee,M,1,21800.0,21800.0,Not applicable,United States,Paystack,Pop-up,Returned,No issues
ORD507584,3,2023-11-06T18:52:08Z,Guest,Not applicable,guest82716@mail.com,XT-CAP-016,35mm Club Cap,M,1,17000.0,17000.0,Not applicable,Kenya,Paystack,Website,Returned,No issues
ORD507585,1,2023-11-06T09:13:32Z,XT-00635,Not applicable,terra.foods@gmail.com,XT-HOO-025,Golden Hour Hoodie,M,2,49300.0,98600.0,DROP15,Canada,Stripe,Website,Cancelled,No issues
ORD507586,1,2023-11-06T10:53:56Z,Guest,Not applicable,guest11793@mail.com,XT-LIM-002,Harmattan Drop Limited Print,Unknown,1,130000.0,130000.0,Not applicable,United Kingdom,PayPal,Pop-up,Shipped,No issues
ORD507587,1,2023-11-06T02:38:18Z,XT-00701,Not applicable,anchor.bank.plc@company.ng,XT-TOT-008,Lagos Nights Tote Bag,XL,1,8800.0,8800.0,FREESHIP,Kenya,Flutterwave,Instagram,Delivered,No issues
ORD507587,2,2023-11-06T02:38:18Z,XT-00701,Not applicable,anchor.bank.plc@company.ng,XT-STI-044,Behind The Lens Sticker Pack,Unknown,1,3800.0,3800.0,FREESHIP,United Kingdom,Flutterwave,Pop-up,Delivered,No issues
ORD507588,1,2023-11-06T12:47:05Z,XT-01818,Not applicable,amaka.eze@gmail.com,XT-HOO-037,Anniversary ’05 Hoodie,Unknown,2,39200.0,78400.0,Not applicable,South Africa,Flutterwave,Wholesale,Cancelled,No issues
ORD507589,1,2023-11-06T06:30:11Z,XT-00564,Not applicable,kobo.telecom@gmail.com,XT-STI-010,Lagos Nights Sticker Pack,XXL,1,4200.0,4200.0,LAGOS10,United Kingdom,PayPal,Pop-up,Delivered,No issues
ORD507590,1,2023-11-06T05:47:13Z,Guest,Not applicable,guest86780@mail.com,XT-LEN-019,35mm Club Lens Cloth,L,1,4800.0,4800.0,XTRIM20,Ghana,POS,Website,Delivered,No issues
ORD507591,1,2023-11-06T12:51:00Z,Guest,Not applicable,guest90705@mail.com,XT-LIM-011,Lagos Nights Limited Print,M,1,66000.0,66000.0,Not applicable,Canada,PayPal,Website,Pending,No issues
ORD507592,1,2023-11-06T14:33:40Z,XT-00426,Not applicable,kelechi.abiola@company.ng,XT-CAP-031,Studio Basics Cap,One Size,1,15800.0,15800.0,Not applicable,Nigeria,PayPal,Website,Fulfilled,product_name_did_not_match_sku
ORD507593,1,2023-11-06T04:24:57Z,Guest,Not applicable,guest53288@mail.com,XT-STI-033,Anniversary ’05 Sticker Pack,S,1,4700.0,4700.0,FREESHIP,Nigeria,Paystack,Wholesale,Shipped,No issues
ORD507594,1,2023-11-06T19:03:24Z,Guest,Not applicable,guest28704@mail.com,XT-MUG-041,Behind The Lens Mug,M,1,8400.0,8400.0,FREESHIP,United States,Bank Transfer,Website,Fulfilled,No issues
ORD507594,2,2023-11-06T19:03:24Z,Guest,Not applicable,guest32495@mail.com,XT-TEE-040,Behind The Lens Tee,XXL,1,23700.0,23700.0,FREESHIP,Kenya,PayPal,Instagram,Fulfilled,No issues
ORD507594,3,2023-11-06T19:03:24Z,Guest,Not applicable,Unknown,XT-LIM-002,Harmattan Drop Limited Print,L,1,130000.0,130000.0,FREESHIP,United States,PayPal,Website,Fulfilled,No issues
