client_id,client_name,client_type,email,phone,city,country,billing_currency,signup_date,acquisition_channel,notes,merged_from,match_confidence,dq_flags
XT-00648,Novo Collective,Corporate,novo.collective@outlook.com,+2348057481011,London,United Kingdom,NGN,2022-02-25,Agency Partner,Not applicable,Not applicable,Not applicable,No issues
XT-00649,Wei Chukwu,Individual,wei.chukwu@outlook.com,Unknown,Nairobi,Kenya,NGN,2023-10-11,Agency Partner,do not call before 10am,Not applicable,Not applicable,No issues
XT-00650,Sahara Records,Corporate,sahara.records@outlook.com,+2348048290766,Lagos,Nigeria,NGN,2021-05-15,Agency Partner,do not call before 10am,Not applicable,Not applicable,No issues
XT-00651,Ahmed Danjuma,Individual,ahmed.danjuma@company.ng,+2348068350260,Abuja,Nigeria,NGN,2022-09-21,Agency Partner,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-00652,Kobo Records,Corporate,kobo.records@yahoo.com,Unknown,Atlanta,United States,NGN,2020-12-01,Google,Owes balance,XT-02652,1.0,phone_invalid_9_digits
XT-00653,Harmattan Media,Corporate,harmattan.media@company.ng,+2348087181168,Lagos,Nigeria,NGN,2023-11-19,Unknown,do not call before 10am,Not applicable,Not applicable,No issues
XT-00654,Ember LTD,Corporate,ember.ltd@gmail.com,Unknown,Lagos,Nigeria,NGN,2022-05-28,Unknown,do not call before 10am,Not applicable,Not applicable,phone_invalid_9_digits
XT-00655,Delta Rise Holdings,Corporate,delta.rise.holdings@yahoo.com,+2348099320652,Ibadan,Nigeria,NGN,2022-12-27,Referral,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-00656,Blue Ivy Media,Corporate,blue.ivy.media@mail.com,Unknown,Abuja,Nigeria,NGN,2021-08-31,Unknown,prefers whatsapp,Not applicable,Not applicable,phone_invalid_8_digits
XT-00657,Kelechi Oyelaran,Individual,kelechi.oyelaran@mail.com,+2348034897583,Abuja,Nigeria,NGN,2023-09-16,TikTok,Not applicable,Not applicable,Not applicable,client_type_derived_from_name
XT-00658,Northline Collective,Corporate,northline.collective@outlook.com,Unknown,Kano,Nigeria,NGN,2023-08-21,Email,do not call before 10am,Not applicable,Not applicable,phone_invalid_9_digits
XT-00659,Femi Adeyemi,Individual,femi.adeyemi@company.ng,Unknown,Accra,Ghana,NGN,2021-10-07,Unknown,Not applicable,Not applicable,Not applicable,client_type_derived_from_name
XT-00660,Third Mainland Studios,Corporate,third.mainland.studios@mail.com,+2348011824853,Lagos,Nigeria,NGN,2021-10-29,Instagram,Owes balance,Not applicable,Not applicable,No issues
XT-00661,Anchor Records,Corporate,anchor.records@mail.com,Unknown,Ibadan,Nigeria,NGN,2022-07-07,Email,Not applicable,XT-02661,0.923,phone_invalid_9_digits
XT-00662,Third Mainland Foods,Corporate,third.mainland.foods@gmail.com,Unknown,Lagos,Nigeria,NGN,2024-05-08,Instagram,do not call before 10am,Not applicable,Not applicable,No issues
XT-00663,Yusuf O'Brien,Individual,yusuf.obrien@yahoo.com,+2348048876374,Atlanta,United States,NGN,2023-07-18,Agency Partner,Owes balance,Not applicable,Not applicable,No issues
XT-00664,Thabo Bello,Individual,Unknown,Unknown,Abuja,Nigeria,NGN,2022-08-04,Google,do not call before 10am,Not applicable,Not applicable,No issues
XT-00665,Novo Media,Corporate,novo.media@mail.com,Unknown,Lagos,Nigeria,NGN,2023-07-17,Referral,prefers whatsapp,Not applicable,Not applicable,phone_invalid_9_digits
XT-00666,Fatima Mensah,Individual,fatima.mensah@yahoo.com,Unknown,Enugu,Nigeria,NGN,2023-03-15,Walk-in,Not applicable,Not applicable,Not applicable,No issues
XT-00667,Kobo Foods,Corporate,kobo.foods@mail.com,Unknown,Lagos,Nigeria,NGN,2024-02-15,Walk-in,Not applicable,Not applicable,Not applicable,client_type_derived_from_name
XT-00668,Amaka Balogun,Individual,amaka.balogun@outlook.com,+2348095611013,Lagos,Nigeria,NGN,2021-09-26,Google,Owes balance,Not applicable,Not applicable,No issues
XT-00669,Terra NGO,Corporate,Unknown,Unknown,Atlanta,United States,NGN,2022-10-31,Google,"Discount agreed, see email",Not applicable,Not applicable,phone_invalid_9_digits
XT-00670,Zenith Holdings,Corporate,zenith.holdings@company.ng,+2348037670492,Lagos,Nigeria,NGN,2024-03-10,Instagram,Not applicable,Not applicable,Not applicable,country_derived_from_city
XT-00671,Cassava Agency,Corporate,cassava.agency@outlook.com,Unknown,Dubai,United Arab Emirates,NGN,2020-12-02,Walk-in,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-00672,Ember Foods,Corporate,ember.foods@gmail.com,+2348036244085,Nairobi,Kenya,NGN,2023-06-01,TikTok,do not call before 10am,Not applicable,Not applicable,No issues
XT-00673,Segun Farouk,Individual,segun.farouk@gmail.com,+2348080913047,Lagos,Nigeria,NGN,2022-10-03,Referral,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-00674,Delta Rise Group,Corporate,Unknown,Unknown,Nairobi,Kenya,NGN,2021-07-18,Email,Not applicable,Not applicable,Not applicable,"client_type_derived_from_name,phone_invalid_8_digits"
XT-00675,Cassava Holdings,Corporate,cassava.holdings@mail.com,Unknown,Lagos,Nigeria,NGN,2021-07-04,Walk-in,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-00676,Núria Mohammed,Individual,nuria.mohammed@gmail.com,+2348012720708,Enugu,Nigeria,NGN,2020-11-19,Email,"Discount agreed, see email",Not applicable,Not applicable,No issues
XT-00677,Silverbird Foods,Corporate,silverbird.foods@company.ng,+2348070566451,Lagos,Nigeria,NGN,2021-07-02,TikTok,Not applicable,Not applicable,Not applicable,country_derived_from_city
XT-00678,Lagoon Agency,Corporate,lagoon.agency@gmail.com,+2348014496915,Dubai,United Arab Emirates,NGN,2023-01-28,Referral,invoice to accounts dept,XT-02678,0.957,No issues
XT-00679,Northline Brands,Corporate,northline.brands@mail.com,+2348072874563,Kano,Nigeria,NGN,2022-04-10,Instagram,do not call before 10am,XT-02679,0.933,No issues
XT-00680,Radiant LTD,Corporate,radiant.ltd@mail.com,+2348093684584,Ibadan,Nigeria,NGN,2022-11-25,TikTok,Not applicable,Not applicable,Not applicable,No issues
XT-00681,Femi Eze,Individual,femi.eze@yahoo.com,+2348032792804,Abuja,Nigeria,NGN,2022-09-12,Walk-in,Not applicable,Not applicable,Not applicable,No issues
XT-00682,Kraft Limited,Corporate,kraft.limited@gmail.com,+2348070710788,Lagos,Nigeria,NGN,2022-07-29,Referral,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-00683,Blue Ivy Studios,Corporate,blue.ivy.studios@company.ng,Unknown,Enugu,Nigeria,NGN,2023-06-30,Agency Partner,"Discount agreed, see email",Not applicable,Not applicable,phone_invalid_9_digits
XT-00684,Radiant NGO,Corporate,radiant.ngo@yahoo.com,Unknown,Abuja,Nigeria,NGN,2021-07-29,Google,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,phone_invalid_9_digits
XT-00685,Priya Olawale,Individual,priya.olawale@mail.com,Unknown,Abuja,Nigeria,NGN,2022-02-20,Walk-in,Owes balance,Not applicable,Not applicable,phone_invalid_9_digits
XT-00686,Cassava Telecom,Corporate,cassava.telecom@gmail.com,Unknown,Lagos,Nigeria,NGN,2024-03-11,Unknown,invoice to accounts dept,Not applicable,Not applicable,phone_invalid_9_digits
XT-00687,Palmwine Brands,Corporate,palmwine.brands@gmail.com,+2348013592501,Enugu,Nigeria,NGN,2020-12-05,Agency Partner,Not applicable,Not applicable,Not applicable,No issues
XT-00688,Zainab García,Individual,zainab.garcia@mail.com,+2348076625268,Enugu,Nigeria,NGN,2022-04-06,TikTok,invoice to accounts dept,Not applicable,Not applicable,client_type_derived_from_name
XT-00689,Olamide Adebayo-Cole,Individual,olamide.adebayo-cole@yahoo.com,Unknown,Kano,Nigeria,NGN,2023-09-14,Google,VIP - handle w/ care,Not applicable,Not applicable,phone_invalid_9_digits
XT-00690,Kofi Eze,Individual,kofi.eze@company.ng,+2348062717647,Abuja,Nigeria,NGN,2023-03-22,Google,"Discount agreed, see email",Not applicable,Not applicable,client_type_derived_from_name
XT-00691,Cassava Bank PLC,Corporate,cassava.bank.plc@mail.com,+2348096017981,Ibadan,Nigeria,NGN,2023-09-28,Walk-in,prefers whatsapp,XT-02691,1.0,No issues
XT-00692,Delta Rise Agency,Corporate,delta.rise.agency@gmail.com,+2348066151728,Lagos,Nigeria,NGN,2021-06-23,Referral,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-00693,Elena Mensah,Individual,elena.mensah@outlook.com,+2348088167827,Ibadan,Nigeria,NGN,2022-09-15,Google,Owes balance,Not applicable,Not applicable,No issues
XT-00694,Sade Mohammed,Individual,sade.mohammed@gmail.com,+2348093344801,Lagos,Nigeria,NGN,Unknown,Agency Partner,VIP - handle w/ care,Not applicable,Not applicable,country_derived_from_city
XT-00695,Blue Ivy Media,Corporate,blue.ivy.media@company.ng,+2348044025664,Abuja,Nigeria,NGN,2022-02-27,TikTok,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-00696,Segun Dlamini,Individual,segun.dlamini@outlook.com,+2348024091492,Lagos,Nigeria,NGN,2024-06-10,Referral,Owes balance,Not applicable,Not applicable,No issues
XT-00697,Ember Holdings,Corporate,ember.holdings@mail.com,+2348054193063,Lagos,Nigeria,NGN,2021-04-06,TikTok,do not call before 10am,Not applicable,Not applicable,No issues
XT-00698,Damilola Adeyemi,Individual,damilola.adeyemi@yahoo.com,Unknown,Atlanta,United States,NGN,2021-04-15,Referral,"Discount agreed, see email",Not applicable,Not applicable,"country_derived_from_city,phone_invalid_9_digits"
XT-00699,Obsidian Records,Corporate,obsidian.records@mail.com,Unknown,Lagos,Nigeria,NGN,2022-08-04,Agency Partner,prefers whatsapp,Not applicable,Not applicable,phone_invalid_9_digits
XT-00700,Obsidian Media,Corporate,obsidian.media@company.ng,+2348036666883,Accra,Ghana,NGN,2022-01-17,Email,Not applicable,Not applicable,Not applicable,No issues
XT-00701,Anchor Bank PLC,Corporate,anchor.bank.plc@company.ng,Unknown,Lagos,Nigeria,NGN,2022-05-13,Walk-in,Owes balance,Not applicable,Not applicable,phone_invalid_9_digits
XT-00702,Harmattan Foods,Corporate,harmattan.foods@company.ng,+2348050339418,Lagos,Nigeria,NGN,2021-02-24,Referral,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-00703,Ifeanyi Adeyemi,Individual,ifeanyi.adeyemi@mail.com,+2348067427594,Port Harcourt,Nigeria,NGN,2022-08-25,Agency Partner,"Discount agreed, see email",Not applicable,Not applicable,No issues
XT-00704,Novo NGO,Corporate,novo.ngo@yahoo.com,Unknown,Port Harcourt,Nigeria,NGN,2022-08-04,Instagram,Not applicable,Not applicable,Not applicable,"city_taken_from_own_bookings,country_derived_from_city,phone_invalid_9_digits"
XT-00705,Sahara NGO,Corporate,sahara.ngo@gmail.com,+2348053788916,London,United Kingdom,NGN,2022-09-28,Email,Not applicable,Not applicable,Not applicable,No issues
XT-00706,Sahara Collective,Corporate,sahara.collective@company.ng,Unknown,Lagos,Nigeria,NGN,2022-07-05,Instagram,VIP - handle w/ care,Not applicable,Not applicable,phone_invalid_9_digits
XT-00707,Yusuf Mensah,Individual,yusuf.mensah@gmail.com,+2348013242978,Atlanta,United States,NGN,Unknown,Unknown,prefers whatsapp,Not applicable,Not applicable,No issues
XT-00708,Third Mainland Collective,Corporate,third.mainland.collective@mail.com,+2348087709481,Abuja,Nigeria,NGN,2022-03-03,Referral,Not applicable,XT-02708,0.979,No issues
XT-00709,Aisha Adebayo-Cole,Individual,aisha.adebayo-cole@outlook.com,+2348016040615,Lagos,Nigeria,NGN,Unknown,TikTok,do not call before 10am,Not applicable,Not applicable,No issues
XT-00710,André Adeyemi,Individual,andre.adeyemi@company.ng,+2348081878762,Port Harcourt,Nigeria,NGN,2022-05-30,TikTok,Not applicable,Not applicable,Not applicable,No issues
XT-00711,Blue Ivy Collective,Corporate,blue.ivy.collective@company.ng,Unknown,Lagos,Nigeria,NGN,2022-02-12,Agency Partner,Not applicable,Not applicable,Not applicable,No issues
XT-00712,Novo Group,Corporate,novo.group@outlook.com,+2348020781480,Lagos,Nigeria,NGN,2023-12-14,Instagram,prefers whatsapp,Not applicable,Not applicable,No issues
XT-00713,Terra Collective,Corporate,terra.collective@mail.com,+2348034573517,Lagos,Nigeria,NGN,2022-06-21,Google,prefers whatsapp,Not applicable,Not applicable,No issues
XT-00714,Sade Osei,Individual,sade.osei@gmail.com,Unknown,Port Harcourt,Nigeria,NGN,2022-05-16,Unknown,invoice to accounts dept,Not applicable,Not applicable,"city_taken_from_own_bookings,phone_invalid_9_digits"
XT-00715,Priya Balogun,Individual,priya.balogun@mail.com,+2348077116869,Lagos,Nigeria,NGN,2024-07-03,Unknown,Not applicable,Not applicable,Not applicable,No issues
XT-00716,Silverbird Group,Corporate,silverbird.group@outlook.com,+2348098962616,Accra,Ghana,NGN,2022-03-07,Google,Not applicable,Not applicable,Not applicable,No issues
XT-00717,Obsidian Media,Corporate,obsidian.media@company.ng,Unknown,Lagos,Nigeria,NGN,2022-06-18,Google,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-00718,Renée Chukwu,Individual,renee.chukwu@company.ng,+2348011846528,London,United Kingdom,NGN,2023-08-25,TikTok,"Discount agreed, see email",Not applicable,Not applicable,No issues
XT-00719,Radiant Group,Corporate,radiant.group@company.ng,+2348028803971,Abuja,Nigeria,NGN,2021-11-14,Email,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-00720,Femi O'Brien,Individual,femi.obrien@company.ng,+2348044218817,Abuja,Nigeria,NGN,2021-05-11,TikTok,prefers whatsapp,Not applicable,Not applicable,No issues
XT-00721,Renée Abiola,Individual,renee.abiola@company.ng,Unknown,Lagos,Nigeria,NGN,2022-06-11,TikTok,VIP - handle w/ care,Not applicable,Not applicable,phone_invalid_9_digits
XT-00722,Halima Achebe,Individual,halima.achebe@gmail.com,+2348098615442,Nairobi,Kenya,NGN,2021-06-02,Unknown,"Repeat client, 3rd project see 2022 folder",XT-02722,0.957,No issues
XT-00723,Femi Anyanwu,Individual,femi.anyanwu@gmail.com,Unknown,Atlanta,United States,NGN,2023-08-21,Email,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,phone_invalid_9_digits
XT-00724,Yusuf Eze,Individual,yusuf.eze@yahoo.com,Unknown,Abuja,Nigeria,NGN,2022-12-24,Referral,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-00725,Sarah Osei,Individual,sarah.osei@mail.com,Unknown,Lagos,Nigeria,NGN,2022-08-15,Walk-in,Owes balance,Not applicable,Not applicable,phone_invalid_9_digits
XT-00726,Emeka Ojo,Individual,emeka.ojo@gmail.com,Unknown,Abuja,Nigeria,NGN,2021-12-13,Unknown,prefers whatsapp,Not applicable,Not applicable,No issues
XT-00727,Northline Bank PLC,Corporate,Unknown,Unknown,Lagos,Nigeria,NGN,2022-05-27,Walk-in,Not applicable,Not applicable,Not applicable,phone_invalid_8_digits
XT-00728,Novo Foods,Corporate,novo.foods@gmail.com,+2348073371833,Port Harcourt,Nigeria,NGN,2024-06-22,TikTok,invoice to accounts dept,XT-02728,0.889,No issues
XT-00729,Femi Kim,Individual,femi.kim@mail.com,Unknown,Dubai,United Arab Emirates,NGN,2022-05-20,Google,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-00730,Musa Adeyemi,Individual,musa.adeyemi@yahoo.com,+2348034884638,Lagos,Nigeria,NGN,2024-04-08,Instagram,Not applicable,Not applicable,Not applicable,No issues
XT-00731,Grace García,Individual,grace.garcia@outlook.com,+2348050961865,Abuja,Nigeria,NGN,2021-08-17,Walk-in,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-00732,Blue Ivy Collective,Corporate,blue.ivy.collective@company.ng,+2348069736892,Port Harcourt,Nigeria,NGN,2024-08-14,Instagram,Not applicable,Not applicable,Not applicable,No issues
XT-00733,André Olawale,Individual,andre.olawale@yahoo.com,Unknown,Lagos,Nigeria,NGN,2022-04-19,Google,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-00734,Mango LTD,Corporate,mango.ltd@outlook.com,+2348039481651,Lagos,Nigeria,NGN,2024-04-12,Walk-in,prefers whatsapp,Not applicable,Not applicable,conflicting_values:phone
XT-00735,Ember Foods,Corporate,ember.foods@mail.com,Unknown,London,United Kingdom,NGN,2024-01-23,Instagram,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-00736,Sahara Brands,Corporate,sahara.brands@yahoo.com,+2348068120623,Johannesburg,South Africa,NGN,2022-07-29,Agency Partner,Not applicable,Not applicable,Not applicable,No issues
XT-00737,Kraft Brands,Corporate,kraft.brands@outlook.com,Unknown,Lagos,Nigeria,NGN,2021-03-17,TikTok,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-00738,Segun Chen,Individual,segun.chen@yahoo.com,+2348069260705,Port Harcourt,Nigeria,NGN,2023-07-21,Referral,Not applicable,Not applicable,Not applicable,No issues
XT-00739,Novo Group,Corporate,novo.group@mail.com,Unknown,Atlanta,United States,NGN,2022-08-02,Walk-in,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,phone_invalid_9_digits
XT-00740,Obinna Danjuma,Individual,obinna.danjuma@outlook.com,Unknown,Lagos,Nigeria,NGN,2023-11-30,Google,prefers whatsapp,Not applicable,Not applicable,phone_invalid_9_digits
XT-00741,Thabo Eze,Individual,thabo.eze@mail.com,Unknown,Lagos,Nigeria,NGN,2022-03-06,Instagram,do not call before 10am,Not applicable,Not applicable,phone_invalid_9_digits
XT-00742,Terra Foods,Corporate,terra.foods@outlook.com,+2348012525427,Lagos,Nigeria,NGN,2021-12-08,Referral,Owes balance,Not applicable,Not applicable,No issues
XT-00743,Olamide Oyelaran,Individual,olamide.oyelaran@yahoo.com,Unknown,Lagos,Nigeria,NGN,2022-06-22,Unknown,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-00744,Kofi Abiola,Individual,kofi.abiola@company.ng,Unknown,Lagos,Nigeria,NGN,2022-06-24,Unknown,Owes balance,Not applicable,Not applicable,"city_taken_from_own_bookings,phone_invalid_9_digits"
XT-00745,Third Mainland Records,Corporate,third.mainland.records@mail.com,Unknown,Abuja,Nigeria,NGN,2024-03-06,Instagram,invoice to accounts dept,Not applicable,Not applicable,"country_derived_from_city,phone_invalid_9_digits"
XT-00746,Obsidian Limited,Corporate,obsidian.limited@company.ng,+2348031095514,London,United Kingdom,NGN,2023-04-15,Agency Partner,do not call before 10am,Not applicable,Not applicable,No issues
XT-00747,Zenith NGO,Corporate,zenith.ngo@outlook.com,Unknown,Johannesburg,South Africa,NGN,2022-03-06,TikTok,prefers whatsapp,Not applicable,Not applicable,phone_invalid_9_digits
XT-00748,Anchor Telecom,Corporate,anchor.telecom@mail.com,+2348022100526,Atlanta,United States,NGN,2024-01-06,Instagram,do not call before 10am,Not applicable,Not applicable,No issues
XT-00749,Wei Ibrahim,Individual,wei.ibrahim@company.ng,Unknown,Lagos,Nigeria,NGN,2021-01-25,Google,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-00750,Sahara Telecom,Corporate,sahara.telecom@mail.com,+2348048501216,London,United Kingdom,NGN,2022-05-28,TikTok,Not applicable,Not applicable,Not applicable,No issues
XT-00751,Radiant LTD,Corporate,radiant.ltd@company.ng,Unknown,Lagos,Nigeria,NGN,2022-08-22,Instagram,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,"client_type_derived_from_name,phone_invalid_9_digits"
XT-00752,Ifeanyi Nwosu,Individual,ifeanyi.nwosu@gmail.com,+2348012364397,Ibadan,Nigeria,NGN,2024-07-17,TikTok,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-00753,Palmwine Holdings,Corporate,palmwine.holdings@outlook.com,Unknown,Lagos,Nigeria,NGN,2022-11-23,Google,Not applicable,Not applicable,Not applicable,No issues
